num_total_cells,total_non_ran_equipment,has_shared_ran,ran_vendor_type,mast_group,ps_traffic_mb,kwh_expected,noise_std,kwh_expected_noise
18,3,1,Vendor B,Tower,13353730.855488833,2713.2,108.52799999999999,2773.229832167239
21,0,1,Vendor B,Rooftop,4067420.294455822,3063.0,91.89,3044.476752929539
24,1,1,Vendor B,Tower,22479688.018298008,2797.6000000000004,111.90400000000001,2773.3463471554674
27,0,1,Vendor B,Tower,32730250.798767507,2839.8,113.59200000000001,2967.395705294143
21,0,1,Vendor B,Tower,12411257.738964759,2315.4,92.616,2393.1227731972435
18,2,1,Vendor B,Other,31164949.481991846,2651.96,86.1887,2723.010452887315
27,1,1,Vendor B,Disguised,17955278.549335897,3579.8199999999997,125.2937,3747.1827016460593
21,3,1,Vendor B,Tower,21413243.567402508,2975.4,119.016,2977.9008436151257
22,0,1,Vendor A,Tower,59845745.39513471,4339.73,173.58919999999998,4459.739039723214
18,0,0,Vendor B,Tower,25086699.468146738,2252.84,90.1136,2225.0535266318598
18,0,0,Vendor B,Tower,29668608.352528654,2252.84,90.1136,2282.2420078991636
27,0,1,Vendor B,Disguised,20563567.38045133,3359.8199999999997,117.5937,3344.550798766664
24,1,0,Vendor B,Tower,50354488.78163,3113.23,124.5292,3125.3322922125444
27,0,0,Vendor A,Tower,19799516.185576722,5022.660000000001,200.90640000000005,5143.665485892629
21,0,1,Vendor B,Pole,16408299.28534034,1886.79,37.7358,1856.165051036788
24,0,1,Vendor B,Rooftop,11276389.401008667,3432.0,102.96,3654.3374330298284
31,1,1,Vendor B,Tower,51565733.150105484,3409.4,136.376,3274.9271595290584
18,2,0,Vendor B,Tower,21244881.198307294,2654.1000000000004,106.16400000000002,2528.27706724469
21,0,0,Vendor B,Disguised,8633241.552399319,2564.91,89.77185,2671.01158343769
15,0,0,Vendor A,Other,5805298.247505084,3043.9100000000003,98.92707500000002,3123.243080217068
30,0,1,Vendor B,Tower,19681763.47584546,3102.0,124.08,3180.4155279950123
27,0,1,Vendor B,Disguised,14381557.56170411,3359.8199999999997,117.5937,3434.5279544159434
18,0,1,Vendor B,Disguised,10544840.4055785,2399.88,83.99580000000002,2398.8515429504496
12,0,1,Vendor A,Rooftop,5105302.654094944,3106.25,93.1875,3023.7524092527738
21,0,1,Vendor B,Tower,24277022.793921407,2315.4,92.616,2322.431369771975
16,0,0,Vendor A,Tower,21121254.953261312,3242.53,129.7012,3155.880130585269
21,0,1,Vendor B,Tower,20673658.827869546,2315.4,92.616,2407.4961081254546
21,0,1,Vendor B,Tower,13929500.47146909,2315.4,92.616,2301.820113163682
15,1,1,Vendor A,Rooftop,17871427.689670086,3784.91,113.54729999999999,3692.3281447406284
18,1,1,Vendor B,Rooftop,12940814.333885172,2914.0,87.42,2886.0394581573923
24,0,1,Vendor B,Disguised,5162361.966805951,3039.84,106.39440000000002,3084.092606671167
24,0,1,Vendor B,Tower,18879348.21202814,2577.6000000000004,103.10400000000001,2520.1281447668475
24,1,1,Vendor B,Rooftop,15040931.365716036,3652.0,109.56,3563.019469147545
24,0,1,Vendor B,Disguised,15163315.918724205,3039.84,106.39440000000002,3065.8778358447717
18,0,0,Vendor B,Tower,10331945.547228465,2252.84,90.1136,2275.023325574479
25,0,1,Vendor A,Tower,48352853.672956035,4803.53,192.1412,4707.1062610669915
19,0,0,Vendor A,Tower,14486129.718489733,3728.0200000000004,149.12080000000003,3658.435984306855
21,2,1,Vendor B,Tower,24195494.15278943,2755.4,110.21600000000001,2781.094680397486
15,0,0,Vendor B,Disguised,8217276.59609854,1872.8700000000001,65.55045000000001,1780.3127688989644
21,0,1,Vendor B,Tower,23642925.572101723,2315.4,92.616,2188.6477947576964
16,0,1,Vendor A,Tower,15525216.309478914,3412.13,136.48520000000002,3315.4685660505515
18,0,0,Vendor A,Rooftop,19220736.926346235,3625.4,108.762,3602.2592299288312
18,0,0,Vendor B,Disguised,23547176.980932664,2218.89,77.66115,2243.167289403271
6,0,0,Vendor A,Tower,0.0,1624.23,64.9692,1722.96751910184
21,2,1,Vendor B,Rooftop,13737325.91330428,3503.0,105.08999999999999,3594.3009905158365
18,0,0,Vendor B,Tower,8149125.991747396,2252.84,90.1136,2238.473367847227
27,0,1,Vendor B,Tower,27113821.44996804,2839.8,113.59200000000001,2837.6407322377217
12,0,1,Vendor B,Pole,0.0,1283.8799999999999,25.677599999999998,1258.3938123387009
21,0,1,Vendor B,Tower,15801791.70658371,2315.4,92.616,2313.6860220973745
15,0,0,Vendor B,Rooftop,6863179.5862885825,1605.26,48.157799999999995,1591.4188519999343
25,3,0,Vendor A,Disguised,52634946.78402652,4963.74,173.73090000000002,5020.1240194451875
5,0,0,Vendor A,Rooftop,464879.4066623728,1267.46,38.0238,1236.3926288740067
21,0,1,Vendor A,Tower,9105656.052307498,4185.13,167.4052,4272.980646294203
12,0,1,Vendor B,Pole,1124085.3537928378,1283.8799999999999,25.677599999999998,1323.8465092386834
22,0,0,Vendor A,Tower,16084946.002423698,4213.51,168.5404,4195.219335829499
13,0,0,Vendor A,Tower,1876179.301910048,2757.04,110.2816,2801.6992534660726
22,3,0,Vendor A,Other,21710231.486866023,4466.9400000000005,145.17555000000002,4568.26411945185
21,0,1,Vendor A,Tower,16226618.596367702,4185.13,167.4052,4118.499705551024
30,6,1,Vendor B,Tower,10019903.236194523,4422.0,176.88,4461.815659389466
4,0,0,Vendor B,Other,2860594.2124178703,983.4300000000001,31.961475000000004,983.8325540703944
18,0,0,Vendor A,Tower,4184636.21174284,3566.19,142.6476,3580.1505154500865
27,0,1,Vendor B,Tower,40633953.06765451,2839.8,113.59200000000001,2753.335913040265
24,0,1,Vendor B,Tower,31869963.369984824,2577.6000000000004,103.10400000000001,2580.1283362034937
21,0,1,Vendor B,Tower,1027137.6356468966,2315.4,92.616,2361.985054879977
24,0,1,Vendor B,Tower,6615697.331049907,2577.6000000000004,103.10400000000001,2731.6463273661698
21,1,0,Vendor A,Tower,17413818.89496086,4223.05,168.922,4388.2409360571755
27,0,1,Vendor B,Tower,27564831.718259253,2839.8,113.59200000000001,3095.226003052856
3,0,0,Vendor B,Rooftop,0.0,848.06,25.441799999999997,828.7602928233064
18,4,0,Vendor A,Tower,11716464.265258491,4251.67,170.0668,4402.641371001126
21,0,1,Vendor B,Tower,37169686.592621274,2315.4,92.616,2332.4428201156916
18,3,0,Vendor A,Tower,13097174.44451241,4080.3,163.21200000000002,4453.822126907341
24,0,1,Vendor B,Rooftop,2876044.252081445,3432.0,102.96,3349.7785295351828
16,0,0,Vendor A,Tower,16369452.110724926,3242.53,129.7012,3135.425892072095
21,3,1,Vendor B,Tower,16965999.303634156,2975.4,119.016,2904.911072395422
24,0,0,Vendor A,Tower,23081574.402047522,4537.17,181.48680000000002,4167.630465872498
25,1,0,Vendor A,Tower,39555891.76859161,4870.37,194.8148,4769.014637917347
15,0,0,Vendor A,Rooftop,1878612.4500919818,3081.2599999999998,92.4378,3011.8804695116296
27,4,1,Vendor B,Rooftop,15195528.521084279,4681.0,140.43,4702.167515468915
24,0,1,Vendor B,Rooftop,6572714.1682422785,3432.0,102.96,3467.368194827763
21,0,0,Vendor B,Tower,13323675.401769236,2582.72,103.30879999999999,2784.0033359309245
16,1,1,Vendor A,Tower,13984154.248616403,3679.54,147.1816,3822.1179184574876
30,0,1,Vendor A,Rooftop,6886336.482307021,6383.87,191.5161,6274.334269387678
23,0,0,Vendor A,Rooftop,41071691.85193535,4532.3,135.969,4411.774973369342
18,0,1,Vendor B,Other,10064370.634351617,2211.96,71.8887,2247.6076264164235
16,0,1,Vendor A,Tower,7047355.504604646,3412.13,136.48520000000002,3236.6129637183853
14,0,1,Vendor B,Rooftop,3144791.4485607445,2202.0,66.06,2326.371601620222
18,0,1,Vendor B,Rooftop,5185293.873447507,2694.0,80.82,2791.0288229610796
29,3,1,Vendor A,Disguised,42337236.599220626,6109.9,213.84650000000002,6010.387718006454
15,0,0,Vendor A,Pole,6417601.3103253,3061.77,61.2354,2958.642326188441
21,1,1,Vendor B,Tower,47580652.09746141,2535.4,101.41600000000001,2676.4902030585204
16,1,1,Vendor A,Tower,7155839.03186986,3679.54,147.1816,3662.7204020166455
24,1,0,Vendor A,Tower,25062962.74095226,4708.54,188.3416,4947.540249019975
24,0,1,Vendor B,Tower,16428428.642046869,2577.6000000000004,103.10400000000001,2418.3406594936273
18,3,0,Vendor B,Tower,9524955.82284624,2854.73,114.1892,2787.1017783317766
18,0,0,Vendor B,Disguised,48601965.81672505,2218.89,77.66115,2219.2972691221726
27,2,0,Vendor A,Tower,18572163.619039778,5365.400000000001,214.616,5375.49226695524
3,0,0,Vendor B,Rooftop,0.0,848.06,25.441799999999997,836.686479505758
30,2,1,Vendor A,Tower,51558404.64145509,6111.349999999999,244.45399999999998,6265.52068691075
21,0,1,Vendor A,Tower,11028879.217447622,4185.13,167.4052,4010.1672537171266
21,0,1,Vendor B,Tower,12189855.102469515,2315.4,92.616,2302.2508605105318
4,0,0,Vendor B,Other,2149615.5815640967,983.4300000000001,31.961475000000004,987.2823515108281
27,0,1,Vendor B,Tower,13684812.90700207,2839.8,113.59200000000001,2898.8415176862873
3,0,0,Vendor B,Rooftop,0.0,848.06,25.441799999999997,866.3594002878461
10,0,1,Vendor B,Tower,2298690.8364016814,1354.0,54.160000000000004,1294.4391218824496
13,0,1,Vendor B,Tower,2028557.5299544474,1616.2,64.648,1520.0042759630069
18,0,0,Vendor A,Disguised,14700156.826728638,3459.82,121.09370000000001,3618.050168940846
19,0,1,Vendor A,Rooftop,16193630.908032607,4380.88,131.4264,4424.773265930571
21,0,0,Vendor A,Tower,36534205.89215577,4051.6800000000003,162.0672,3932.1728001538804
4,0,0,Vendor B,Rooftop,0.0,911.16,27.334799999999998,954.5624541315108
24,0,1,Vendor A,Tower,36136856.19908274,4648.929999999999,185.95719999999997,4670.490372402504
5,0,0,Vendor A,Pole,5973270.752272138,1560.77,31.2154,1598.0197922584452
22,0,1,Vendor A,Rooftop,20012092.413756616,4927.15,147.81449999999998,4937.1403251283655
15,0,0,Vendor B,Other,1611584.066361987,1833.73,59.596225000000004,1960.7488201219228
8,0,0,Vendor A,Tower,4531444.860423151,1947.89,77.91560000000001,2089.574316991274
27,0,1,Vendor B,Tower,40702372.681858055,2839.8,113.59200000000001,2811.66001395949
18,1,0,Vendor A,Tower,29744432.073139682,3737.56,149.5024,3885.671565983457
27,0,1,Vendor B,Tower,13417219.19490717,2839.8,113.59200000000001,2914.06398447431
24,1,0,Vendor B,Tower,50654174.46879237,3113.23,124.5292,3288.4161475605197
24,1,1,Vendor B,Tower,31771619.535842903,2797.6000000000004,111.90400000000001,2691.678477465398
28,0,0,Vendor A,Tower,29370792.632613555,5184.490000000001,207.37960000000004,5328.73319043498
27,0,0,Vendor B,Tower,34573782.09463834,3242.4799999999996,129.6992,3382.7041993013004
16,0,0,Vendor A,Tower,21173236.379925497,3242.53,129.7012,3022.258228779074
18,0,1,Vendor B,Pole,3449806.0201503136,1685.82,33.7164,1646.3931443444847
16,0,1,Vendor A,Pole,24706664.30000776,2996.1,59.922,2876.3634329436895
27,0,0,Vendor B,Disguised,15538194.149971627,3256.9500000000003,113.99325000000002,3226.3837739692144
24,0,1,Vendor B,Tower,5448549.397345195,2577.6000000000004,103.10400000000001,2652.653404257211
27,0,1,Vendor B,Tower,39118669.899066955,2839.8,113.59200000000001,3015.687736800581
33,0,1,Vendor B,Tower,8517031.264804952,3364.2000000000003,134.568,3374.185576684275
27,0,1,Vendor B,Tower,11385631.752520502,2839.8,113.59200000000001,3030.956508206017
21,3,1,Vendor A,Tower,24331836.479483563,4987.360000000001,199.49440000000004,4719.499016150058
3,0,0,Vendor A,Tower,1651247.6783960548,1138.74,45.5496,1063.7358410659117
27,0,1,Vendor B,Tower,16658127.89791157,2839.8,113.59200000000001,2833.497230466819
27,0,1,Vendor B,Tower,22054276.77215327,2839.8,113.59200000000001,2883.763595788251
22,3,0,Vendor A,Tower,39405682.53094186,4727.62,189.1048,4721.441307297271
16,0,1,Vendor A,Tower,6751348.530232836,3412.13,136.48520000000002,3141.3072838766598
16,0,1,Vendor A,Tower,32420025.74759382,3412.13,136.48520000000002,3399.988088194377
21,2,0,Vendor A,Tower,34533093.47799728,4394.42,175.7768,4171.004000190943
21,12,1,Vendor A,Tower,48772837.35817356,7394.05,295.762,7594.790294590842
22,17,1,Vendor A,Tower,45410287.98970453,8885.7,355.42800000000005,9016.959318071147
19,2,0,Vendor A,Tower,9314716.27060255,4070.76,162.83040000000003,3920.5600863061836
16,0,1,Vendor A,Tower,6278126.69318261,3412.13,136.48520000000002,3342.71066113875
27,0,1,Vendor B,Tower,33630695.492049426,2839.8,113.59200000000001,2721.9950515535475
12,0,1,Vendor B,Other,5217850.008603434,1634.6399999999999,53.1258,1631.3135121098433
27,2,1,Vendor B,Tower,14947740.174450925,3279.8,131.192,3407.5315302841714
21,1,1,Vendor B,Tower,10864940.47075024,2535.4,101.41600000000001,2437.3767869510552
23,4,1,Vendor B,Tower,12129230.190666225,3370.2,134.808,3438.839123748874
24,0,1,Vendor B,Tower,7742124.509977011,2577.6000000000004,103.10400000000001,2523.5040424168023
24,1,1,Vendor B,Rooftop,30042843.42397853,3652.0,109.56,3566.157828675629
21,0,1,Vendor B,Tower,24884970.96674215,2315.4,92.616,2305.5084651814145
27,1,1,Vendor B,Tower,40768062.99769777,3059.8,122.39200000000001,2935.6821972626303
27,0,1,Vendor B,Tower,27428741.43755692,2839.8,113.59200000000001,2777.6011373172705
16,0,0,Vendor A,Tower,7182679.299185741,3242.53,129.7012,3090.8272501740676
16,0,0,Vendor A,Tower,15782491.174927285,3242.53,129.7012,3507.6380635576497
15,0,0,Vendor A,Disguised,34524308.177975625,3017.5,105.61250000000001,3021.2265711219065
16,0,0,Vendor B,Rooftop,3479322.5086964695,1668.3600000000001,50.0508,1633.7032048278786
18,0,0,Vendor B,Other,11936269.847633846,2065.63,67.132975,2080.0451739627965
6,1,0,Vendor B,Tower,982796.4264292299,1133.9499999999998,45.358,1128.8664533719664
16,0,1,Vendor A,Tower,11837634.675570052,3412.13,136.48520000000002,3382.1038129846816
24,0,1,Vendor B,Rooftop,5044336.803463742,3432.0,102.96,3495.8207466143817
23,0,1,Vendor B,Rooftop,23562972.76076882,3309.0,99.27,3385.058743382192
15,0,0,Vendor A,Tower,30869868.31495475,3080.7000000000003,123.22800000000001,3016.016129128843
8,1,1,Vendor B,Rooftop,3956654.5988988583,1684.0,50.519999999999996,1655.159483106031
21,0,1,Vendor B,Tower,35838771.51990083,2315.4,92.616,2290.065433877192
30,8,1,Vendor B,Rooftop,49249888.56369746,5930.0,177.9,5534.308234137207
21,0,1,Vendor B,Tower,7112821.353420761,2315.4,92.616,2179.2370016667824
14,0,0,Vendor A,Rooftop,31701874.113872763,2899.8799999999997,86.99639999999998,3021.2649002789326
10,0,0,Vendor B,Rooftop,0.0,1289.76,38.6928,1355.0050563633797
14,4,1,Vendor A,Rooftop,13055828.596136168,3999.9900000000002,119.9997,3970.217106303172
27,0,1,Vendor B,Tower,17686260.641989276,2839.8,113.59200000000001,2906.0532980755033
21,0,0,Vendor B,Disguised,32891121.86983538,2564.91,89.77185,2593.0042502943916
3,0,1,Vendor B,Tower,3165478.065204794,742.2,29.688000000000002,839.4727204265847
5,0,0,Vendor B,Rooftop,3151832.9762823577,974.26,29.2278,1007.5384489428127
24,0,0,Vendor A,Tower,17014589.697045196,4537.17,181.48680000000002,4514.013937533281
21,3,1,Vendor B,Tower,20537659.843739353,2975.4,119.016,2863.821340713949
22,0,0,Vendor A,Tower,53735452.14247077,4213.51,168.5404,3951.2744669795343
18,0,0,Vendor A,Rooftop,8626208.87918766,3625.4,108.762,3647.5967866311425
18,0,0,Vendor B,Other,22497259.880067885,2065.63,67.132975,2015.4729155564908
19,0,1,Vendor B,Tower,8081552.641447963,2140.6000000000004,85.62400000000001,2022.2201968416987
21,0,1,Vendor B,Tower,11875112.687187413,2315.4,92.616,2256.284747241219
24,0,1,Vendor B,Rooftop,25703862.713966,3432.0,102.96,3322.430992099341
8,0,1,Vendor B,Tower,1037696.2368336802,1179.2,47.168,1261.5257585247593
22,1,0,Vendor A,Disguised,31516827.182845946,4206.86,147.2401,4338.696327754896
22,0,0,Vendor A,Tower,37511358.38732278,4213.51,168.5404,4212.166502079368
24,0,1,Vendor A,Other,29641370.59578578,4806.09,156.197925,5042.903705590991
21,0,1,Vendor B,Rooftop,6535193.744923766,3063.0,91.89,3070.1176307800756
21,0,0,Vendor B,Tower,21672376.097754773,2582.72,103.30879999999999,2495.2570229313837
21,0,1,Vendor B,Other,23209774.34430223,2500.62,81.27015,2627.5194695043315
27,0,0,Vendor B,Tower,132433568.07151982,3242.4799999999996,129.6992,3313.1349993467416
18,0,0,Vendor B,Other,23820184.585822757,2065.63,67.132975,1997.1571904167863
27,0,1,Vendor B,Tower,72632323.02446806,2839.8,113.59200000000001,2818.261146460839
24,7,1,Vendor B,Disguised,17387764.364771787,4579.84,160.29440000000002,4441.612224451698
19,3,1,Vendor A,Other,15822257.909023082,4728.98,153.69185,4521.159751724667
27,0,1,Vendor B,Other,15300061.228483219,3077.94,100.03305,3171.9968551902994
19,0,1,Vendor A,Other,26103644.18948539,3762.14,122.26955,4002.9996206716905
24,0,0,Vendor B,Tower,4087929.4495584336,2912.6,116.504,2754.135086481748
21,3,1,Vendor A,Rooftop,39663557.415718384,5142.23,154.2669,5229.815052397474
27,0,1,Vendor A,Disguised,35484938.37291393,4770.93,166.98255000000003,4663.511776964848
18,0,0,Vendor B,Tower,16402699.35195292,2252.84,90.1136,2209.3682769978436
36,0,1,Vendor B,Tower,31814926.427570373,3626.4,145.056,3541.47980452424
18,5,1,Vendor A,Rooftop,15083733.293132387,4860.74,145.82219999999998,4736.369749329977
13,1,0,Vendor B,Tower,5156915.455725019,1903.67,76.1468,1907.3683545414885
28,0,1,Vendor A,Tower,54567729.262200885,5267.33,210.6932,5095.132071600444
12,0,0,Vendor B,Tower,15222041.44205634,1593.08,63.7232,1610.40793456652
30,0,1,Vendor B,Tower,30431065.42962373,3102.0,124.08,3095.772714416225
16,2,1,Vendor A,Rooftop,27649416.713610392,4099.39,122.9817,4070.108838517935
27,7,1,Vendor B,Tower,89961534.3526447,4379.8,175.192,4223.6535125631535
21,0,1,Vendor B,Tower,16513452.944935465,2315.4,92.616,2262.593237226608
21,0,1,Vendor B,Tower,43542895.781354435,2315.4,92.616,2386.429003537119
16,0,1,Vendor A,Tower,4553119.058488727,3412.13,136.48520000000002,3481.187312079562
13,0,0,Vendor A,Disguised,12525831.633640207,2722.62,95.2917,2631.042665595654
25,6,1,Vendor A,Tower,23104808.82217769,6407.99,256.3196,6433.5014654857705
18,0,1,Vendor B,Pole,8970531.351885224,1685.82,33.7164,1711.3453828754696
15,0,1,Vendor B,Rooftop,10786743.284221154,2325.0,69.75,2211.426717145189
12,0,0,Vendor B,Rooftop,0.0,1415.96,42.4788,1439.2304371022506
30,8,1,Vendor B,Rooftop,49829560.65565387,5930.0,177.9,5813.28316697434
19,0,0,Vendor A,Rooftop,12153684.477776444,3806.7799999999997,114.20339999999999,3872.5052441226135
23,0,1,Vendor A,Rooftop,18820345.815134447,5109.24,153.2772,4993.579016634832
27,1,1,Vendor B,Tower,40257144.45436511,3059.8,122.39200000000001,2846.682469104301
18,0,1,Vendor B,Other,3630606.166585897,2211.96,71.8887,2097.998659606349
21,0,1,Vendor B,Rooftop,7903833.5585801415,3063.0,91.89,3067.421714250344
27,0,1,Vendor B,Tower,23663171.207700726,2839.8,113.59200000000001,2869.4561792264785
30,0,1,Vendor B,Other,5459757.858491225,3366.6,109.4145,3269.0945243213805
21,2,0,Vendor A,Tower,14788085.900353761,4394.42,175.7768,4508.115660789725
36,11,1,Vendor A,Rooftop,46396774.01561122,8932.7,267.981,8498.359109718493
24,0,0,Vendor A,Other,12296529.038671685,4857.05,157.854125,4846.630223930605
4,0,1,Vendor B,Rooftop,3244931.446209122,972.0,29.16,937.320542762201
4,0,1,Vendor B,Tower,2944095.1461938745,829.6,33.184000000000005,808.2490268657178
25,0,0,Vendor A,Disguised,29872074.077679854,4491.9,157.2165,4499.358037767476
28,0,0,Vendor A,Disguised,15077735.555660445,4934.219999999999,172.6977,4787.843675317123
27,0,1,Vendor B,Disguised,55279949.525733456,3359.8199999999997,117.5937,3314.9016567648614
21,0,0,Vendor A,Tower,26929399.928169157,4051.6800000000003,162.0672,4218.093810347564
16,0,0,Vendor A,Tower,3448914.270858785,3242.53,129.7012,3168.5631321156006
16,3,1,Vendor B,Tower,2045753.7162966863,2538.4,101.536,2624.686986694234
24,2,1,Vendor B,Rooftop,78626783.72506976,3872.0,116.16,3742.972058056492
15,0,0,Vendor A,Tower,15530326.630690109,3080.7000000000003,123.22800000000001,3146.683405459694
5,0,0,Vendor A,Pole,7275172.22579026,1560.77,31.2154,1606.424114056322
27,0,0,Vendor B,Disguised,12832227.657967107,3256.9500000000003,113.99325000000002,2987.0420509454357
18,0,1,Vendor B,Disguised,2988311.408427228,2399.88,83.99580000000002,2333.8689922844733
24,0,1,Vendor B,Tower,3159272.4501673332,2577.6000000000004,103.10400000000001,2637.790456768512
5,0,0,Vendor A,Pole,2482946.780420724,1560.77,31.2154,1554.4447089606365
8,0,0,Vendor B,Rooftop,1761680.045303978,1163.56,34.9068,1176.587908998969
12,0,1,Vendor B,Tower,0.0,1528.8000000000002,61.15200000000001,1492.3076891254175
